,general_information__brand,general_information__model_clean,mileage,transmission,energy_consumption__emission_class,energy_consumption__fuel,link,energy_consumption__co2_emissions,general_information__warranty,vehicle_history__year,price,vehicle_age,make,mileage_per_year,model_encoded,model_rank_per_year
7006,audi,a1,5000.0,manual,Euro 6,petrol,https://gocar.be/en/cars/audi/a1-sportback/audi-a1-sportback-advanced-25-tfsi-7095-kwpk-5-versnellingen/id/4703713,123.0,24.0,2025,27990.0,1,audi a1,5000.0,22974.398860398862,22974.398860398862
7007,audi,a1,27000.0,automatic,Euro 6d,petrol,https://gocar.be/en/cars/audi/a1-sportback/audi-a1-sportback-attraction-25-tfsi-7095-kwch-s-tronic/id/4702766,131.0,24.0,2023,19990.0,3,audi a1,9000.0,22942.71954674221,7647.573182247404
7008,audi,a1,29850.0,manual,Euro 6d,petrol,https://gocar.be/en/cars/audi/a1-sportback/attraction-25-tfsi-95-pk-5v-pdc-rear-apple-carplay/id/4700186,124.0,24.0,2023,19490.0,3,audi a1,9950.0,22951.430267062315,7650.4767556874385
7009,audi,a3,20208.0,automatic,Euro 6d,petrol,https://gocar.be/en/cars/audi/a3-sportback/attraction-30-tfsi-110-pk-s-tronic-cruise-control-pdc-apple-carplay/id/4700180,116.0,24.0,2023,28490.0,3,audi a3,6736.0,28975.79012345679,9658.59670781893
7010,audi,a3,11784.0,automatic,Euro 6d,hybrid - petrol,https://gocar.be/en/cars/audi/a3-sportback/phev-40-tfsi-e-plug-ins-lineboite-autogarantie0329/id/4699051,23.0,12.0,2024,34990.0,2,audi a3,5892.0,28569.252650176677,14284.626325088338
7011,audi,a3,22480.0,automatic,Euro 6d,petrol,https://gocar.be/en/cars/audi/a3-sportback/30-tfsi-s-tronic-leder/id/4697886,120.0,0.0,2024,28750.0,2,audi a3,11240.0,28569.252650176677,14284.626325088338
7012,audi,a3,10.0,automatic,Euro 6,hybrid - petrol,https://gocar.be/en/cars/audi/a3-sportback/s-line-pano/id/4696436,130.0,12.0,2025,38990.0,1,audi a3,10.0,28865.86200716846,28865.86200716846
7013,audi,a1,28400.0,automatic,Euro 6d,petrol,https://gocar.be/en/cars/audi/a1-sportback/audi-a1-sportback-attraction-30-tfsi-81110-kwch-s-tronic/id/4697546,130.0,24.0,2023,23490.0,3,audi a1,9466.666666666666,22719.978021978022,7573.326007326007
7014,audi,a3,28900.0,manual,Euro 6d-TEMP,petrol,https://gocar.be/en/cars/audi/a3-sportback/audi-a3-sportback-30-tfsi-81110-kwps-manual-transmission/id/4695980,125.0,24.0,2024,26990.0,2,audi a3,14450.0,28622.576991150443,14311.288495575222
7015,audi,a3,67016.0,manual,Euro 6d-TEMP,diesel,https://gocar.be/en/cars/audi/a3-sportback/30-16-tdi-pack-platinum-sportback-30-16-tdi-pack-platinum-gps-pdc-alu/id/4695628,138.0,0.0,2020,17995.0,6,audi a3,11169.333333333334,28569.252650176677,4761.54210836278
7016,audi,a1,112000.0,manual,Euro 6,petrol,https://gocar.be/en/cars/audi/a1-sportback/10-tfsi-ultra-s-line/id/4693844,120.0,0.0,2016,12900.0,10,audi a1,11200.0,22951.430267062315,2295.1430267062315
7017,audi,a3,29200.0,automatic,Euro 6d,hybrid - petrol,https://gocar.be/en/cars/audi/a3-sportback/phev-audi-a3-sportback-attraction-40-tfsi-e-150204-kwpk-s-tronic/id/4695157,24.0,24.0,2024,32990.0,2,audi a3,14600.0,28832.272222222222,14416.136111111111
7018,audi,a3,19045.0,automatic,Euro 6d,petrol,https://gocar.be/en/cars/audi/a3-sportback/audi-a3-sportback-business-edition-attraction-30-tfsi-81110-kwpk-s-tronic/id/4692298,116.0,24.0,2024,28990.0,2,audi a3,9522.5,28975.79012345679,14487.895061728395
7019,audi,a1,44989.0,manual,Euro 6d-TEMP,petrol,https://gocar.be/en/cars/audi/a1-sportback/30-tfsi-pro-line-s-actie-wagen/id/4690819,125.0,12.0,2022,18850.0,4,audi a1,11247.25,22942.71954674221,5735.679886685552
7020,audi,a1,28000.0,automatic,Euro 6d,petrol,https://gocar.be/en/cars/audi/a1-sportback/25-tfsi-s-tronic-eu6ap-navi-apple/id/4690255,106.0,12.0,2022,21990.0,4,audi a1,7000.0,22951.430267062315,5737.857566765579
7021,audi,a1,46733.0,manual,Euro 6,petrol,https://gocar.be/en/cars/audi/a1/citycarver-25tfsi/id/4689188,112.0,0.0,2022,19990.0,4,audi a1,11683.25,22728.946031746033,5682.236507936508
7022,audi,a1,95000.0,manual,Euro 6d,petrol,https://gocar.be/en/cars/audi/a1/citycarver-hogere-instap-35-tfsi-110150-kwpk-6-versnellingen/id/4689513,136.0,24.0,2021,18990.0,5,audi a1,19000.0,22974.398860398862,4594.879772079772
7023,audi,a3,37900.0,automatic,Euro 6,petrol,https://gocar.be/en/cars/audi/a3-sportback/audi-a3-sportback-35-tfsi-110150-kwpk-s-tronic/id/4688582,129.0,48.0,2025,33990.0,1,audi a3,37900.0,28832.272222222222,28832.272222222222
7024,audi,a3,35879.0,automatic,Euro 6d,petrol,https://gocar.be/en/cars/audi/a3-sportback/30-tfsi-110cv-au/id/4682055,0.0,12.0,2023,25750.0,3,audi a3,11959.666666666666,28569.252650176677,9523.08421672556
7025,audi,a1,11679.0,automatic,Euro 6,petrol,https://gocar.be/en/cars/audi/a1-sportback/s-line-30-tfsi-116-pk-s-tronic-pdc-cruise-control-apple-carplay/id/4682731,128.0,24.0,2024,21990.0,2,audi a1,5839.5,22942.71954674221,11471.359773371105
7026,audi,a3,14000.0,automatic,Euro 6d-TEMP,petrol,https://gocar.be/en/cars/audi/a3-sportback/business-edition-advan-14000-km/id/4682747,120.0,0.0,2024,25900.0,2,audi a3,7000.0,28832.272222222222,14416.136111111111
7027,audi,a1,34600.0,manual,Euro 6,petrol,https://gocar.be/en/cars/audi/a1/sportback-25-tfsi-advanced-eu6apnavigatieapp-c/id/4681615,108.0,0.0,2022,19400.0,4,audi a1,8650.0,22974.398860398862,5743.5997150997155
7028,audi,a3,24398.0,automatic,Euro 6d,petrol,https://gocar.be/en/cars/audi/a3-sportback/35-15tfsi-s-line-s-tronic-sportback-35-15tfsi-s-line-s-tronic-gps-carplay-camera-pdc-open-dak-alu-17/id/4682362,130.0,0.0,2021,31295.0,5,audi a3,4879.6,28975.79012345679,5795.158024691358
7029,audi,a3,27171.0,automatic,Euro 6d,petrol,https://gocar.be/en/cars/audi/a3-sportback/attraction-30-tfsi-110-pk-s-tronic-cruise-control-pdc-apple-carplay/id/4682123,116.0,12.0,2023,28490.0,3,audi a3,9057.0,28622.576991150443,9540.858997050147
7030,audi,a3,20654.0,automatic,Euro 6d,petrol,https://gocar.be/en/cars/audi/a3-sportback/attraction-30-tfsi-110-pk-s-tronic-cruise-control-pdc-apple-carplay/id/4680879,116.0,24.0,2023,27990.0,3,audi a3,6884.666666666667,28569.252650176677,9523.08421672556
7031,audi,a3,15900.0,automatic,Euro 6,petrol,https://gocar.be/en/cars/audi/a3-sportback/audi-a3-sportback-business-edition-advanced-35-tfsi-110-kw-s-tronic/id/4679305,127.0,24.0,2025,31990.0,1,audi a3,15900.0,28622.576991150443,28622.576991150443
7032,audi,a3,19300.0,automatic,Euro 6d,hybrid - petrol,https://gocar.be/en/cars/audi/a3-sportback/phev-audi-a3-sportback-attraction-40-tfsi-e-150204-kwpk-s-tronic/id/4679324,24.0,24.0,2025,32990.0,1,audi a3,19300.0,28569.252650176677,28569.252650176677
7033,audi,a3,22000.0,automatic,Euro 6,petrol,https://gocar.be/en/cars/audi/a3-sportback/audi-a3-sportback-35-tfsi-110150-kwpk-s-tronic/id/4679325,129.0,24.0,2024,34990.0,2,audi a3,11000.0,28865.86200716846,14432.93100358423
7034,audi,a1,21000.0,automatic,Euro 6d,petrol,https://gocar.be/en/cars/audi/a1-sportback/audi-a1-sportback-business-edition-advanced-25-tfsi-7095-kwpk-s-tronic/id/4678210,127.0,24.0,2025,22990.0,1,audi a1,21000.0,22728.946031746033,22728.946031746033
7035,audi,a1,11300.0,automatic,Euro 6,petrol,https://gocar.be/en/cars/audi/a1-sportback/audi-a1-sportback-business-edition-s-line-30-tfsi-85116-kwpk-s-tronic/id/4678243,129.0,24.0,2025,28990.0,1,audi a1,11300.0,22719.978021978022,22719.978021978022
7036,audi,a3,20900.0,automatic,Euro 6d,hybrid - petrol,https://gocar.be/en/cars/audi/a3-sportback/phev-audi-a3-sportback-attraction-40-tfsi-e-150204-kwpk-s-tronic/id/4678240,24.0,24.0,2024,32990.0,2,audi a3,10450.0,28569.252650176677,14284.626325088338
7037,audi,a1,16600.0,automatic,Euro 6d,petrol,https://gocar.be/en/cars/audi/a1-sportback/audi-a1-sportback-business-edition-attraction-30-tfsi-85116-kwpk-s-tronic/id/4678229,125.0,24.0,2025,22990.0,1,audi a1,16600.0,22728.946031746033,22728.946031746033
7038,audi,a1,15000.0,manual,Euro 6d,petrol,https://gocar.be/en/cars/audi/a1-sportback/audi-a1-sportback-s-line-30-tfsi-85116-kwch-6-vitesses/id/4678247,126.0,24.0,2024,24990.0,2,audi a1,7500.0,22728.946031746033,11364.473015873016
7039,audi,a1,17.0,automatic,Euro 6,petrol,https://gocar.be/en/cars/audi/a1-sportback/audi-a1-sportback-business-edition-s-line-25-tfsi-7095-kwpk-s-tronic/id/4678507,129.0,36.0,2025,29530.0,1,audi a1,17.0,22728.946031746033,22728.946031746033
7040,audi,a1,5811.0,manual,Euro 6d,petrol,https://gocar.be/en/cars/audi/a1-sportback/25-tfsi-advanced-garantie-tot-24012029/id/4677402,108.0,36.0,2024,21950.0,2,audi a1,2905.5,22942.71954674221,11471.359773371105
7041,audi,a1,12500.0,automatic,Euro 6,petrol,https://gocar.be/en/cars/audi/a1-sportback/audi-a1-sportback-business-edition-s-line-25-tfsi-7095-kwch-s-tronic/id/4677413,129.0,24.0,2025,28990.0,1,audi a1,12500.0,22951.430267062315,22951.430267062315
7042,audi,a3,19473.0,automatic,Euro 6d,petrol,https://gocar.be/en/cars/audi/a3-sportback/attraction-30-tfsi-110-pk-s-tronic-cruise-control-pdc-rear-apple-carplay/id/4676974,116.0,24.0,2024,27990.0,2,audi a3,9736.5,28832.272222222222,14416.136111111111
7043,audi,a3,90000.0,automatic,Euro 6d-TEMP,petrol,https://gocar.be/en/cars/audi/a3-sportback/s-line-eu6d-temp-garantie/id/4674514,117.0,0.0,2019,17450.0,7,audi a3,12857.142857142857,28832.272222222222,4118.896031746031
7044,audi,a3,28329.0,automatic,Euro 6,petrol,https://gocar.be/en/cars/audi/a3-sportback/30-tfsi-110-s-tronic/id/4672985,1.0,12.0,2023,25327.0,3,audi a3,9443.0,28622.576991150443,9540.858997050147
7045,audi,a1,11435.0,automatic,Euro 6,petrol,https://gocar.be/en/cars/audi/a1-sportback/s-line-30-tfsi-116-pk-s-tronic-cruise-control-pdc-apple-carplay/id/4672908,128.0,24.0,2024,21990.0,2,audi a1,5717.5,22719.978021978022,11359.989010989011
7046,audi,a1,8120.0,manual,Euro 6d,petrol,https://gocar.be/en/cars/audi/a1-sportback/advanced-25tfsi-70kw95cv-5v/id/4670653,108.0,12.0,2024,22490.0,2,audi a1,4060.0,22728.946031746033,11364.473015873016
7047,audi,a3,73091.0,automatic,Euro 6d,petrol,https://gocar.be/en/cars/audi/a3-sportback/35-tfsi-sport-s-tronic/id/4670842,120.0,0.0,2021,24790.0,5,audi a3,14618.2,28832.272222222222,5766.454444444445
7048,audi,a1,3398.0,automatic,Euro 6,petrol,https://gocar.be/en/cars/audi/a1-sportback/advanced-25-tfsi-95-pk-s-tronic-cruise-control-pdc-rear-apple-carplay/id/4665674,127.0,12.0,2024,23490.0,2,audi a1,1699.0,22719.978021978022,11359.989010989011
7049,audi,a3,12133.0,automatic,Euro 6d,petrol,https://gocar.be/en/cars/audi/a3-sportback/attraction-30-tfsi-110-pk-s-tronic-cruise-control-pdc-rear-apple-carplay/id/4665677,116.0,12.0,2024,28990.0,2,audi a3,6066.5,28865.86200716846,14432.93100358423
7050,audi,a1,16600.0,automatic,Euro 6,petrol,https://gocar.be/en/cars/audi/a1-sportback/audi-a1-sportback-business-edition-s-line-30-tfsi-85116-kwch-s-tronic/id/4665479,129.0,36.0,2025,27990.0,1,audi a1,16600.0,22942.71954674221,22942.71954674221
7051,audi,a1,16200.0,automatic,Euro 6,petrol,https://gocar.be/en/cars/audi/a1-sportback/audi-a1-sportback-business-edition-advanced-25-tfsi-7095-kwpk-s-tronic/id/4665478,128.0,36.0,2025,26990.0,1,audi a1,16200.0,22942.71954674221,22942.71954674221
7052,audi,a3,14990.0,automatic,Euro 6,hybrid - petrol,https://gocar.be/en/cars/audi/a3-sportback/phev-sportback-advanced-plug-in-kit-pneus-hiver/id/4661207,27.0,36.0,2025,53990.0,1,audi a3,14990.0,28622.576991150443,28622.576991150443
7053,audi,a1,14990.0,automatic,Euro 6,petrol,https://gocar.be/en/cars/audi/a1-sportback/s-line-dsg-7/id/4657543,129.0,36.0,2025,30890.0,1,audi a1,14990.0,22719.978021978022,22719.978021978022
7054,audi,a3,54588.0,automatic,Euro 6d,hybrid - petrol,https://gocar.be/en/cars/audi/a3-sportback/40-tfsi-e-s-tronic-phev-sportback-40-tfsi-e-s-tronic-phev-gps-pdc-cruise-alu-16/id/4658162,25.0,0.0,2022,23995.0,4,audi a3,13647.0,28622.576991150443,7155.644247787611
7055,audi,a3,16052.0,automatic,Euro 6,petrol,https://gocar.be/en/cars/audi/a3-sportback/audi-a3-sportback-business-edition-attraction-35-tfsi-110-kw-s-tronic/id/4657248,121.0,24.0,2024,30400.0,2,audi a3,8026.0,28569.252650176677,14284.626325088338
7056,audi,a1,85217.0,automatic,Euro 6,petrol,https://gocar.be/en/cars/audi/a1-sportback/40-tfsi-s-line-tronic-355x72m/id/4655854,136.0,0.0,2019,21990.0,7,audi a1,12173.857142857143,22942.71954674221,3277.5313638203156
7057,audi,a1,11250.0,manual,Euro 6,petrol,https://gocar.be/en/cars/audi/a1-sportback/audi-a1-sportback-s-line-30-tfsi-85116-kwpk-6-versnellingen/id/4655942,126.0,24.0,2024,26990.0,2,audi a1,5625.0,22728.946031746033,11364.473015873016
7058,audi,a3,20693.0,automatic,Euro 6d,petrol,https://gocar.be/en/cars/audi/a3-sportback/audi-a3-sportback-attraction-30-tfsi-81110-kwch-s-tronic/id/4655945,116.0,24.0,2024,27790.0,2,audi a3,10346.5,28832.272222222222,14416.136111111111
7059,audi,a1,26000.0,automatic,Euro 6,petrol,https://gocar.be/en/cars/audi/a1-sportback/audi-a1-sportback-business-edition-advanced-25-tfsi-7095-kwpk-s-tronic/id/4656204,127.0,24.0,2024,22990.0,2,audi a1,13000.0,22951.430267062315,11475.715133531157
7060,audi,a1,14990.0,manual,Euro 6,petrol,https://gocar.be/en/cars/audi/a1-sportback/advanced-capt-av-et-arrgpssieges-chauff/id/4652297,123.0,12.0,2025,24190.0,1,audi a1,14990.0,22951.430267062315,22951.430267062315
7061,audi,a3,90766.0,automatic,Euro 6d,petrol,https://gocar.be/en/cars/audi/a3-sportback/advanced-30-tfsi-110-pk-s-tronic-apple-carplay-cruise-control-pdc/id/4651569,121.0,24.0,2021,20990.0,5,audi a3,18153.2,28865.86200716846,5773.172401433692
7062,audi,a1,16200.0,automatic,Euro 6,petrol,https://gocar.be/en/cars/audi/a1/allstreet-audi-a1-allstreet-business-edition-30-tfsi-85116-kwch-s-tronic/id/4651835,137.0,36.0,2025,25990.0,1,audi a1,16200.0,22942.71954674221,22942.71954674221
7063,audi,a3,139318.0,automatic,Euro 6b,petrol,https://gocar.be/en/cars/audi/a3-sportback/14-tfsi-e-tron-attraction-s-tronic/id/4646293,37.0,0.0,2015,11850.0,11,audi a3,12665.272727272728,28865.86200716846,2624.169273378951
7064,audi,a3,73051.0,automatic,Euro 6b,petrol,https://gocar.be/en/cars/audi/a3-sportback/10-tfsi-s-tronic-sportzetelscruisepdc/id/4644106,107.0,12.0,2018,17990.0,8,audi a3,9131.375,28569.252650176677,3571.1565812720846
7065,audi,a3,23700.0,automatic,Euro 6d,hybrid - petrol,https://gocar.be/en/cars/audi/a3-sportback/phev-audi-a3-sportback-attraction-40-tfsi-e-150204-kwpk-s-tronic/id/4640006,24.0,24.0,2024,30990.0,2,audi a3,11850.0,28832.272222222222,14416.136111111111
7066,audi,a3,11000.0,automatic,Euro 6,hybrid - petrol,https://gocar.be/en/cars/audi/a3-sportback/phev-audi-a3-sportback-competition-45-tfsi-e-200272-kwpk-s-tronic/id/4632883,8.0,36.0,2025,68000.0,1,audi a3,11000.0,28569.252650176677,28569.252650176677
7067,audi,a1,39321.0,automatic,Euro 6,petrol,https://gocar.be/en/cars/audi/a1-sportback/30-tfsi-advanced-s-tronic-eu6ap/id/4632489,120.0,0.0,2021,19490.0,5,audi a1,7864.2,22974.398860398862,4594.879772079772
7068,audi,a1,51717.0,automatic,Euro 6d,petrol,https://gocar.be/en/cars/audi/a1-sportback/30-tfsi-attraction/id/4631217,107.0,12.0,2023,20490.0,3,audi a1,17239.0,22951.430267062315,7650.4767556874385
7069,audi,a1,14485.0,automatic,Euro 6d,petrol,https://gocar.be/en/cars/audi/a1-sportback/advanced/id/4630363,132.0,24.0,2023,24350.0,3,audi a1,4828.333333333333,22719.978021978022,7573.326007326007
7070,audi,a1,7.0,automatic,Euro 6,petrol,https://gocar.be/en/cars/audi/a1-sportback/a1-sportback-30-tfsi-business-edition-advanced-s-tronic/id/4624500,0.0,36.0,2024,37780.0,2,audi a1,3.5,22951.430267062315,11475.715133531157
7071,audi,a1,10.0,automatic,Euro 6,petrol,https://gocar.be/en/cars/audi/a1-sportback/audi-a1-sportback-business-edition-advanced-30-tfsi-85116-kwch-s-tronic/id/4624160,128.0,36.0,2024,28500.0,2,audi a1,5.0,22728.946031746033,11364.473015873016
7072,audi,a1,7784.0,automatic,Euro 6d,petrol,https://gocar.be/en/cars/audi/a1/allstreet-30tfsi-s-tronic-garantie-11032029/id/4619269,112.0,36.0,2024,25450.0,2,audi a1,3892.0,22974.398860398862,11487.199430199431
7073,audi,a1,17800.0,automatic,Euro 6,petrol,https://gocar.be/en/cars/audi/a1-sportback/audi-a1-sportback-business-edition-advanced-25-tfsi-7095-kwpk-s-tronic/id/4619514,127.0,36.0,2025,23990.0,1,audi a1,17800.0,22719.978021978022,22719.978021978022
7074,audi,a1,79906.0,manual,Euro 5,petrol,https://gocar.be/en/cars/audi/a1-sportback/12-tfsigarantie-12-moisacbtau/id/4615087,120.0,12.0,2013,10990.0,13,audi a1,6146.615384615385,22719.978021978022,1747.6906170752325
7075,audi,a3,34800.0,automatic,Euro 6,petrol,https://gocar.be/en/cars/audi/a3-sportback/audi-a3-sportback-business-edition-s-line-30-tfsi-85116-kwch-s-tronic/id/4612634,129.0,36.0,2024,31990.0,2,audi a3,17400.0,28622.576991150443,14311.288495575222
7076,audi,a1,14990.0,manual,Euro 6,petrol,https://gocar.be/en/cars/audi/a1-sportback/advanced-capt-av-et-arr-kit-hiver/id/4610583,123.0,12.0,2025,24390.0,1,audi a1,14990.0,22951.430267062315,22951.430267062315
7077,audi,a3,21600.0,automatic,Euro 6d,petrol,https://gocar.be/en/cars/audi/a3-sportback/audi-a3-sportback-business-edition-advanced-35-tfsi-110150-kwpk-s-tronic/id/4606542,131.0,24.0,2024,26990.0,2,audi a3,10800.0,28622.576991150443,14311.288495575222
7078,audi,a1,15100.0,automatic,Euro 6,petrol,https://gocar.be/en/cars/audi/a1-sportback/audi-a1-sportback-business-edition-s-line-25-tfsi-7095-kwch-s-tronic/id/4602693,128.0,36.0,2025,24990.0,1,audi a1,15100.0,22728.946031746033,22728.946031746033
7079,audi,a1,22700.0,automatic,Euro 6,petrol,https://gocar.be/en/cars/audi/a1-sportback/audi-a1-sportback-business-edition-advanced-25-tfsi-7095-kwpk-s-tronic/id/4602700,127.0,36.0,2025,23990.0,1,audi a1,22700.0,22942.71954674221,22942.71954674221
7080,audi,a3,17800.0,automatic,Euro 6,petrol,https://gocar.be/en/cars/audi/a3-sportback/audi-a3-sportback-business-edition-s-line-30-tfsi-85116-kwch-s-tronic/id/4602881,128.0,24.0,2025,36990.0,1,audi a3,17800.0,28569.252650176677,28569.252650176677
7081,audi,a1,17200.0,automatic,Euro 6,petrol,https://gocar.be/en/cars/audi/a1-sportback/audi-a1-sportback-business-edition-s-line-25-tfsi-7095-kwch-s-tronic/id/4602901,129.0,36.0,2025,26990.0,1,audi a1,17200.0,22719.978021978022,22719.978021978022
7082,audi,a3,40500.0,automatic,Euro 6d,hybrid - petrol,https://gocar.be/en/cars/audi/a3-sportback/phev-audi-a3-sportback-s-line-40-tfsi-e-150204-kwps-s-tronic/id/4602887,27.0,24.0,2024,35990.0,2,audi a3,20250.0,28622.576991150443,14311.288495575222
7083,audi,a3,19800.0,automatic,Euro 6d,hybrid - petrol,https://gocar.be/en/cars/audi/a3-sportback/phev-audi-a3-sportback-attraction-40-tfsi-e-150204-kwpk-s-tronic/id/4600486,24.0,24.0,2024,31990.0,2,audi a3,9900.0,28622.576991150443,14311.288495575222
7084,audi,a3,18900.0,automatic,Euro 6d,petrol,https://gocar.be/en/cars/audi/a3-sportback/audi-a3-sportback-business-edition-advanced-30-tfsi-81110-kwpk-s-tronic/id/4600489,116.0,24.0,2024,28990.0,2,audi a3,9450.0,28865.86200716846,14432.93100358423
7085,audi,a1,17000.0,automatic,Euro 6,petrol,https://gocar.be/en/cars/audi/a1-sportback/audi-a1-sportback-business-edition-advanced-25-tfsi-7095-kwpk-s-tronic/id/4599774,127.0,48.0,2025,23990.0,1,audi a1,17000.0,22974.398860398862,22974.398860398862
7086,audi,a1,17000.0,manual,Euro 6,petrol,https://gocar.be/en/cars/audi/a1-sportback/audi-a1-sportback-advanced-25-tfsi-7095-kwch-5-vitesses/id/4599778,123.0,48.0,2025,23990.0,1,audi a1,17000.0,22728.946031746033,22728.946031746033
7087,audi,a3,73818.0,manual,Euro 6d,diesel,https://gocar.be/en/cars/audi/a3-sportback/sportback/id/4597906,115.0,12.0,2021,21490.0,5,audi a3,14763.6,28832.272222222222,5766.454444444445
7088,audi,a3,38300.0,automatic,Euro 6d-TEMP,hybrid,https://gocar.be/en/cars/audi/a3-sportback/advanced-2j-garantie/id/4594951,34.0,24.0,2021,39490.0,5,audi a3,7660.0,28622.576991150443,5724.515398230089
7089,audi,a1,87.0,automatic,Euro 6d,petrol,https://gocar.be/en/cars/audi/a1-sportback/audi-a1-sportback-advanced-30-tfsi-81110-kwpk-s-tronic/id/4595540,132.0,24.0,2023,24990.0,3,audi a1,29.0,22974.398860398862,7658.132953466287
7090,audi,a1,43621.0,automatic,Euro 6d,petrol,https://gocar.be/en/cars/audi/a1-sportback/30-tfsi-sport-s-tronic-eu6ap/id/4591374,120.0,0.0,2021,20490.0,5,audi a1,8724.2,22974.398860398862,4594.879772079772
7091,audi,a1,41055.0,automatic,Euro 6,petrol,https://gocar.be/en/cars/audi/a1/sportback-25-tfsi-s-tronic-navi-lane-assist-carplay/id/4588775,107.0,0.0,2022,20950.0,4,audi a1,10263.75,22951.430267062315,5737.857566765579
7092,audi,a1,8125.0,automatic,Euro 6d,petrol,https://gocar.be/en/cars/audi/a1/allstreet-30-tfsi-s-tronic/id/4588887,112.0,12.0,2024,22990.0,2,audi a1,4062.5,22951.430267062315,11475.715133531157
7093,audi,a1,10.0,manual,Euro 6d,petrol,https://gocar.be/en/cars/audi/a1/neuve-a-configurer-advanced-30-tfsi-6-vitesses-110cv/id/4584522,121.0,0.0,2025,23127.0,1,audi a1,10.0,22942.71954674221,22942.71954674221
7094,audi,a3,35818.0,manual,Euro 6d,petrol,https://gocar.be/en/cars/audi/a3-sportback/attraction-30-10tfsi-sportback-attraction-30-10-tfsi-gps-carplay-pdc-alu-16/id/4581958,125.0,0.0,2022,20995.0,4,audi a3,8954.5,28622.576991150443,7155.644247787611
7095,audi,a3,10.0,automatic,Euro 6,petrol,https://gocar.be/en/cars/audi/a3-sportback/audi-a3-sportback-business-edition-s-line-30-tfsi-85116-kwpk-s-tronic/id/4582777,127.0,36.0,2025,39800.0,1,audi a3,10.0,28865.86200716846,28865.86200716846
7096,audi,a1,18900.0,automatic,Euro 6d,petrol,https://gocar.be/en/cars/audi/a1-sportback/audi-a1-sportback-business-edition-attraction-25-tfsi-7095-kwpk-s-tronic/id/4582975,131.0,24.0,2022,22450.0,4,audi a1,4725.0,22974.398860398862,5743.5997150997155
